respid,party,stackid,votech,pid,pid_str,age,gndr,edu,lr_self,lr_party,lr_party_ches,euint_self,euint_party,euint_party_ches,ptv,stacked_vc,lr_dist,lr_dist_ches,euint_dist,euint_dist_ches,stacked_pid,stacked_pid_str,age_dich_yhat,age_cont_yhat,socdem_dich_yhat,socdem_cont_yhat
815,1505,815-1505,1503,1507,2,28,2,99,.9,.14420828,.14444444,.7,.48329145,.5266667,.1,0,.75579172,.75555557,.21670856,.1733333,0,0,.022782492,.27610809,99,99
815,1506,815-1506,1503,1507,2,28,2,99,.9,.38854042,.43125001,.7,.60604191,.67500001,.1,0,.51145959,.46875,.093958095,.024999987,0,0,.10434806,.34311083,99,99
815,1507,815-1507,1503,1507,2,28,2,99,.9,.78887701,.90526313,.7,.38956836,.19473684,1,0,.11112299,.005263126,.31043163,.50526315,1,2,.048628848,.30534977,99,99
816,1501,816-1501,1506,1506,3,38,2,99,.4,.31963715,.32105261,1,.55755055,.67894733,.60000002,0,.080362849,.078947388,.44244945,.32105267,0,0,.21153632,.35304677,99,99
816,1502,816-1502,1506,1506,3,38,2,99,.4,.73667377,.69473684,1,.45579195,.48947367,0,0,.33667377,.29473683,.54420805,.5105263,0,0,.064186342,.28005406,99,99
816,1503,816-1503,1506,1506,3,38,2,99,.4,.81542552,.87894738,1,.39441913,.16842106,0,0,.41542551,.47894737,.60558087,.83157897,0,0,.33303437,.43593338,99,99
816,1504,816-1504,1506,1506,3,38,2,99,.4,.50609195,.47777778,1,.46630952,.34736842,0,0,.10609195,.077777781,.53369045,.65263158,0,0,.22726952,.42473751,99,99
816,1505,816-1505,1506,1506,3,38,2,99,.4,.14420828,.14444444,1,.48329145,.5266667,.60000002,0,.25579172,.25555557,.51670855,.4733333,0,0,.02555865,.2505936,99,99
816,1506,816-1506,1506,1506,3,38,2,99,.4,.38854042,.43125001,1,.60604191,.67500001,1,1,.011459583,.031250007,.39395809,.32499999,1,3,.080308579,.30951566,99,99
816,1507,816-1507,1506,1506,3,38,2,99,.4,.78887701,.90526313,1,.38956836,.19473684,.30000001,0,.388877,.50526315,.61043167,.80526316,0,0,.052064009,.30429319,99,99
826,1501,826-1501,1503,1503,2,70,2,3,.6,.31963715,.32105261,.7,.55755055,.67894733,0,0,.28036284,.27894738,.14244945,.02105267,0,0,.2495448,.30964896,.30891204,.36332354
826,1502,826-1502,1503,1503,2,70,2,3,.6,.73667377,.69473684,.7,.45579195,.48947367,.30000001,0,.13667378,.094736837,.24420805,.21052633,0,0,.044102557,.22571602,.042224649,.21024145
826,1503,826-1503,1503,1503,2,70,2,3,.6,.81542552,.87894738,.7,.39441913,.16842106,1,1,.21542552,.27894738,.30558085,.53157896,1,2,.36535212,.44963095,.28253856,.3831113
826,1504,826-1504,1503,1503,2,70,2,3,.6,.50609195,.47777778,.7,.46630952,.34736842,0,0,.093908049,.12222222,.23369049,.35263157,0,0,.21208046,.33459157,.19827315,.30672863
826,1505,826-1505,1503,1503,2,70,2,3,.6,.14420828,.14444444,.7,.48329145,.5266667,0,0,.45579171,.45555556,.21670856,.1733333,0,0,.036832824,.16894728,.024435854,.22847781
826,1506,826-1506,1503,1503,2,70,2,3,.6,.38854042,.43125001,.7,.60604191,.67500001,0,0,.21145958,.16874999,.093958095,.024999987,0,0,.033541467,.20201106,.064543411,.27332303
826,1507,826-1507,1503,1503,2,70,2,3,.6,.78887701,.90526313,.7,.38956836,.19473684,.5,0,.18887702,.30526313,.31043163,.50526315,0,0,.064657085,.30091214,.085493058,.27962247
827,1501,827-1501,1506,99,99,69,2,3,.8,.31963715,.32105261,99,.55755055,.67894733,.40000001,0,.48036286,.4789474,99,99,99,0,.24829073,.31100515,.30661368,.36347666
827,1502,827-1502,1506,99,99,69,2,3,.8,.73667377,.69473684,99,.45579195,.48947367,0,0,.063326225,.10526316,99,99,99,0,.044627883,.22741409,.04292601,.21210261
827,1503,827-1503,1506,99,99,69,2,3,.8,.81542552,.87894738,99,.39441913,.16842106,.80000001,0,.015425515,.07894738,99,99,99,0,.36432177,.4492029,.28260121,.38363841
827,1504,827-1504,1506,99,99,69,2,3,.8,.50609195,.47777778,99,.46630952,.34736842,.60000002,0,.29390806,.32222223,99,99,99,0,.2125437,.33740863,.1990779,.31004515
827,1505,827-1505,1506,99,99,69,2,3,.8,.14420828,.14444444,99,.48329145,.5266667,0,0,.6557917,.65555555,99,99,99,0,.036417089,.17149873,.024153072,.23055251
827,1506,827-1506,1506,99,99,69,2,3,.8,.38854042,.43125001,99,.60604191,.67500001,.60000002,1,.41145959,.36875001,99,99,99,0,.034488846,.20537059,.065489136,.27612644
827,1507,827-1507,1506,99,99,69,2,3,.8,.78887701,.90526313,99,.38956836,.19473684,.60000002,0,.011122989,.10526313,99,99,99,0,.064223774,.30101779,.084672123,.27973637
837,1501,837-1501,99,99,99,46,2,2,.6,.31963715,.32105261,.7,.55755055,.67894733,.69999999,99,.28036284,.27894738,.14244945,.02105267,99,0,99,.34219733,99,.30666721
837,1502,837-1502,99,99,99,46,2,2,.6,.73667377,.69473684,.7,.45579195,.48947367,.60000002,99,.13667378,.094736837,.24420805,.21052633,99,0,99,.26646957,99,.25391379
837,1503,837-1503,99,99,99,46,2,2,.6,.81542552,.87894738,.7,.39441913,.16842106,.60000002,99,.21542552,.27894738,.30558085,.53157896,99,0,99,.43935776,99,.4764502
837,1504,837-1504,99,99,99,46,2,2,.6,.50609195,.47777778,.7,.46630952,.34736842,.5,99,.093908049,.12222222,.23369049,.35263157,99,0,99,.40220103,99,.39901987
837,1505,837-1505,99,99,99,46,2,2,.6,.14420828,.14444444,.7,.48329145,.5266667,.69999999,99,.45579171,.45555556,.21670856,.1733333,99,0,99,.23018202,99,.22263241
837,1506,837-1506,99,99,99,46,2,2,.6,.38854042,.43125001,.7,.60604191,.67500001,.30000001,99,.21145958,.16874999,.093958095,.024999987,99,0,99,.2826395,99,.27318716
837,1507,837-1507,99,99,99,46,2,2,.6,.78887701,.90526313,.7,.38956836,.19473684,.40000001,99,.18887702,.30526313,.31043163,.50526315,99,0,99,.30344793,99,.30721703
853,1501,853-1501,1502,1502,3,54,2,3,.7,.31963715,.32105261,.7,.55755055,.67894733,.80000001,0,.38036284,.37894738,.14244945,.02105267,0,0,.22999036,.33134785,.27332458,.36577374
853,1502,853-1502,1502,1502,3,54,2,3,.7,.73667377,.69473684,.7,.45579195,.48947367,.69999999,1,.036673773,.0052631618,.24420805,.21052633,1,3,.053257961,.25288504,.054872524,.24001996
853,1503,853-1503,1502,1502,3,54,2,3,.7,.81542552,.87894738,.7,.39441913,.16842106,.60000002,0,.11542551,.17894737,.30558085,.53157896,0,0,.34901977,.44278216,.28354183,.39154527
853,1504,853-1504,1502,1502,3,54,2,3,.7,.50609195,.47777778,.7,.46630952,.34736842,.60000002,0,.19390805,.22222222,.23369049,.35263157,0,0,.21958062,.37966454,.21144374,.35979325
853,1505,853-1505,1502,1502,3,54,2,3,.7,.14420828,.14444444,.7,.48329145,.5266667,.60000002,0,.55579174,.55555558,.21670856,.1733333,0,0,.030698467,.20977044,.020275861,.26167297
853,1506,853-1506,1502,1502,3,54,2,3,.7,.38854042,.43125001,.7,.60604191,.67500001,.69999999,0,.31145957,.26874998,.093958095,.024999987,0,0,.05217785,.25576335,.081303038,.31817767
853,1507,853-1507,1502,1502,3,54,2,3,.7,.78887701,.90526313,.7,.38956836,.19473684,.89999998,0,.088877007,.20526312,.31043163,.50526315,0,0,.05804088,.30260265,.073190182,.281445
856,1501,856-1501,1501,1501,2,34,2,3,.5,.31963715,.32105261,.7,.55755055,.67894733,.89999998,1,.18036285,.17894739,.14244945,.02105267,1,2,.20709583,.35847148,.23261897,.36883649
856,1502,856-1502,1501,1501,2,34,2,3,.5,.73667377,.69473684,.7,.45579195,.48947367,0,0,.23667377,.19473684,.24420805,.21052633,0,0,.067228533,.28684634,.075705528,.27724311
856,1503,856-1503,1501,1501,2,34,2,3,.5,.81542552,.87894738,.7,.39441913,.16842106,0,0,.31542552,.37894738,.30558085,.53157896,0,0,.3290956,.43422118,.28479898,.40208775
856,1504,856-1504,1501,1501,2,34,2,3,.5,.50609195,.47777778,.7,.46630952,.34736842,0,0,.0060919523,.022222221,.23369049,.35263157,0,0,.22922117,.43600577,.22879146,.42612401
856,1505,856-1505,1501,1501,2,34,2,3,.5,.14420828,.14444444,.7,.48329145,.5266667,.1,0,.35579172,.35555556,.21670856,.1733333,0,0,.024410706,.26079941,.016041029,.30316693
856,1506,856-1506,1501,1501,2,34,2,3,.5,.38854042,.43125001,.7,.60604191,.67500001,0,0,.11145958,.068749994,.093958095,.024999987,0,0,.08925017,.32295373,.10778023,.374246
856,1507,856-1507,1501,1501,2,34,2,3,.5,.78887701,.90526313,.7,.38956836,.19473684,0,0,.28887701,.40526313,.31043163,.50526315,0,0,.050663248,.30471581,.060108751,.28372315
875,1501,875-1501,1503,1503,2,62,2,2,.6,.31963715,.32105261,.3,.55755055,.67894733,0,0,.28036284,.27894738,.25755054,.37894732,0,0,.23963101,.32049841,.23122241,.30421701
875,1502,875-1502,1503,1503,2,62,2,2,.6,.73667377,.69473684,.3,.45579195,.48947367,.60000002,0,.13667378,.094736837,.15579195,.18947367,0,0,.048475534,.23930053,.038081378,.22413529
875,1503,875-1503,1503,1503,2,62,2,2,.6,.81542552,.87894738,.3,.39441913,.16842106,1,1,.21542552,.27894738,.094419137,.13157894,1,2,.35714445,.44620657,.35893413,.46801624
875,1504,875-1504,1503,1503,2,62,2,2,.6,.50609195,.47777778,.3,.46630952,.34736842,.69999999,0,.093908049,.12222222,.16630952,.047368418,0,0,.21580693,.35712805,.25402039,.34595525
875,1505,875-1505,1503,1503,2,62,2,2,.6,.14420828,.14444444,.3,.48329145,.5266667,.1,0,.45579171,.45555556,.18329145,.2266667,0,0,.033630908,.18935886,.0282088,.18943724
875,1506,875-1506,1503,1503,2,62,2,2,.6,.38854042,.43125001,.3,.60604191,.67500001,.30000001,0,.21145958,.16874999,.3060419,.375,0,0,.041879289,.22888722,.029613236,.22833249
875,1507,875-1507,1503,1503,2,62,2,2,.6,.78887701,.90526313,.3,.38956836,.19473684,.80000001,0,.18887702,.30526313,.089568362,.10526316,0,0,.061265551,.3017574,.059720978,.3053945
878,1501,878-1501,1503,1503,3,41,2,2,.9,.31963715,.32105261,1,.55755055,.67894733,0,0,.58036286,.57894737,.44244945,.32105267,0,0,.21491213,.34897822,.19341496,.30743289
878,1502,878-1502,1503,1503,3,41,2,2,.9,.73667377,.69473684,1,.45579195,.48947367,.69999999,0,.16332623,.20526317,.54420805,.5105263,0,0,.061989367,.27495989,.053764883,.26321959
878,1503,878-1503,1503,1503,3,41,2,2,.9,.81542552,.87894738,1,.39441913,.16842106,1,1,.084574483,.021052623,.60558087,.83157897,1,3,.33600387,.43721753,.36042863,.47908583
878,1504,878-1504,1503,1503,3,41,2,2,.9,.50609195,.47777778,1,.46630952,.34736842,0,0,.39390805,.42222223,.53369045,.65263158,0,0,.22581349,.41628635,.27465495,.41560256
878,1505,878-1505,1503,1503,3,41,2,2,.9,.14420828,.14444444,1,.48329145,.5266667,0,0,.75579172,.75555557,.51670855,.4733333,0,0,.02645394,.24293926,.02209565,.23300591
878,1506,878-1506,1503,1503,3,41,2,2,.9,.38854042,.43125001,1,.60604191,.67500001,0,0,.51145959,.46875,.39395809,.32499999,0,0,.074147105,.29943708,.0405914,.28720424
878,1507,878-1507,1503,1503,3,41,2,2,.9,.78887701,.90526313,1,.38956836,.19473684,.80000001,0,.11112299,.005263126,.61043167,.80526316,0,0,.053138513,.30397621,.048431508,.30778658
909,1501,909-1501,1504,1504,3,53,2,2,1,.31963715,.32105261,0,.55755055,.67894733,0,0,.68036282,.67894739,.55755055,.67894733,0,0,.2288046,.33270404,.21441513,.30559525
909,1502,909-1502,1504,1504,3,53,2,2,1,.73667377,.69473684,0,.45579195,.48947367,0,0,.26332623,.30526316,.45579195,.48947367,0,0,.053886194,.25458312,.044177905,.2408857
909,1503,909-1503,1504,1504,3,53,2,2,1,.81542552,.87894738,0,.39441913,.16842106,.89999998,0,.18457448,.12105262,.39441913,.16842106,0,0,.34801018,.44235411,.35957429,.47276035
909,1504,909-1504,1504,1504,3,53,2,2,1,.50609195,.47777778,0,.46630952,.34736842,1,1,.49390805,.52222222,.46630952,.34736842,1,3,.22005565,.3824816,.26273721,.3758041
909,1505,909-1505,1504,1504,3,53,2,2,1,.14420828,.14444444,0,.48329145,.5266667,0,0,.85579169,.85555553,.48329145,.5266667,0,0,.030349787,.21232189,.025409989,.20810953
909,1506,909-1506,1504,1504,3,53,2,2,1,.38854042,.43125001,0,.60604191,.67500001,.2,0,.61145961,.56875002,.60604191,.67500001,0,0,.053622406,.25912288,.033913061,.25356323
909,1507,909-1507,1504,1504,3,53,2,2,1,.78887701,.90526313,0,.38956836,.19473684,.69999999,0,.21112299,.094736874,.38956836,.19473684,0,0,.057649173,.30270833,.05460858,.30641967
910,1501,910-1501,99,99,99,22,2,3,99,.31963715,.32105261,99,.55755055,.67894733,.2,99,99,99,99,99,99,0,99,.37474567,99,.37067416
910,1502,910-1502,99,99,99,22,2,3,99,.73667377,.69473684,99,.45579195,.48947367,.1,99,99,99,99,99,99,0,99,.30722308,99,.29957697
910,1503,910-1503,99,99,99,22,2,3,99,.81542552,.87894738,99,.39441913,.16842106,.5,99,99,99,99,99,99,0,99,.4290846,99,.40841323
910,1504,910-1504,99,99,99,22,2,3,99,.50609195,.47777778,99,.46630952,.34736842,.5,99,99,99,99,99,99,0,99,.46981049,99,.46592247
910,1505,910-1505,99,99,99,22,2,3,99,.14420828,.14444444,99,.48329145,.5266667,.40000001,99,99,99,99,99,99,0,99,.29141676,99,.32806331
910,1506,910-1506,99,99,99,22,2,3,99,.38854042,.43125001,99,.60604191,.67500001,.69999999,99,99,99,99,99,99,0,99,.36326793,99,.40788701
910,1507,910-1507,99,99,99,22,2,3,99,.78887701,.90526313,99,.38956836,.19473684,.30000001,99,99,99,99,99,99,0,99,.30598372,99,.28509003
935,1501,935-1501,1503,1503,3,56,2,2,1,.31963715,.32105261,.5,.55755055,.67894733,0,0,.68036282,.67894739,.05755055,.17894733,0,0,.23237479,.32863551,.21991698,.30513582
935,1502,935-1502,1503,1503,3,56,2,2,1,.73667377,.69473684,.5,.45579195,.48947367,.60000002,0,.26332623,.30526316,.04420805,.010526329,0,0,.052022174,.24948892,.042048793,.23530224
935,1503,935-1503,1503,1503,3,56,2,2,1,.81542552,.87894738,.5,.39441913,.16842106,1,1,.18457448,.12105262,.10558087,.33157894,1,3,.35104293,.44363827,.35936084,.47117898
935,1504,935-1504,1503,1503,3,56,2,2,1,.50609195,.47777778,.5,.46630952,.34736842,0,0,.49390805,.52222222,.033690482,.15263158,0,0,.21863277,.37403041,.25981033,.36585447
935,1505,935-1505,1503,1503,3,56,2,2,1,.14420828,.14444444,.5,.48329145,.5266667,0,0,.85579169,.85555553,.016708553,.026666701,0,0,.031407498,.20466755,.0263115,.20188543
935,1506,935-1506,1503,1503,3,56,2,2,1,.38854042,.43125001,.5,.60604191,.67500001,0,0,.61145961,.56875002,.10604191,.17500001,0,0,.049398392,.24904431,.032416731,.24515298
935,1507,935-1507,1503,1503,3,56,2,2,1,.78887701,.90526313,.5,.38956836,.19473684,.80000001,0,.21112299,.094736874,.11043164,.30526316,0,0,.058831792,.30239135,.056265157,.30607796
937,1501,937-1501,99,99,99,30,2,2,.5,.31963715,.32105261,1,.55755055,.67894733,0,99,.18036285,.17894739,.44244945,.32105267,99,0,99,.36389622,99,.30911741
937,1502,937-1502,99,99,99,30,2,2,.5,.73667377,.69473684,1,.45579195,.48947367,0,99,.23667377,.19473684,.54420805,.5105263,99,0,99,.29363859,99,.2836923
937,1503,937-1503,99,99,99,30,2,2,.5,.81542552,.87894738,1,.39441913,.16842106,0,99,.31542552,.37894738,.60558087,.83157897,99,0,99,.43250898,99,.4848842
937,1504,937-1504,99,99,99,30,2,2,.5,.50609195,.47777778,1,.46630952,.34736842,0,99,.0060919523,.022222221,.53369045,.65263158,99,0,99,.447274,99,.45208448
937,1505,937-1505,99,99,99,30,2,2,.5,.14420828,.14444444,1,.48329145,.5266667,0,99,.35579172,.35555556,.51670855,.4733333,99,0,99,.27100518,99,.25582758
937,1506,937-1506,99,99,99,30,2,2,.5,.38854042,.43125001,1,.60604191,.67500001,0,99,.11145958,.068749994,.39395809,.32499999,99,0,99,.33639178,99,.3180418
937,1507,937-1507,99,99,99,30,2,2,.5,.78887701,.90526313,1,.38956836,.19473684,0,99,.28887701,.40526313,.61043167,.80526316,99,0,99,.30513844,99,.30903956
946,1501,946-1501,1503,1503,2,44,2,2,.9,.31963715,.32105261,.2,.55755055,.67894733,0,0,.58036286,.57894737,.35755056,.47894734,0,0,.2183269,.34490967,.1985141,.30697349
946,1502,946-1502,1503,1503,2,44,2,2,.9,.73667377,.69473684,.2,.45579195,.48947367,.30000001,0,.16332623,.20526317,.25579196,.28947368,0,0,.059862778,.26986569,.051198486,.25763613
946,1503,946-1503,1503,1503,2,44,2,2,.9,.81542552,.87894738,.2,.39441913,.16842106,1,1,.084574483,.021052623,.19441913,.031578939,1,2,.33898637,.43850169,.36021495,.47750446
946,1504,946-1504,1503,1503,2,44,2,2,.9,.50609195,.47777778,.2,.46630952,.34736842,.80000001,0,.39390805,.42222223,.26630953,.14736842,0,0,.22436409,.40783516,.27164423,.40565294
946,1505,946-1505,1503,1503,2,44,2,2,.9,.14420828,.14444444,.2,.48329145,.5266667,.1,0,.75579172,.75555557,.28329146,.32666671,0,0,.027379712,.23528492,.022882333,.22678182
946,1506,946-1506,1503,1503,2,44,2,2,.9,.38854042,.43125001,.2,.60604191,.67500001,.5,0,.51145959,.46875,.40604192,.47500002,0,0,.068423189,.28935853,.038812242,.27879399
946,1507,946-1507,1503,1503,2,44,2,2,.9,.78887701,.90526313,.2,.38956836,.19473684,.5,0,.11112299,.005263126,.18956836,.0052631618,0,0,.054233927,.30365923,.049910594,.30744484
955,1501,955-1501,99,1501,1,23,2,99,.1,.31963715,.32105261,.8,.55755055,.67894733,.80000001,99,.21963716,.22105262,.24244945,.12105267,1,1,99,.37338948,99,99
955,1502,955-1502,99,1501,1,23,2,99,.1,.73667377,.69473684,.8,.45579195,.48947367,.30000001,99,.63667375,.59473681,.34420806,.31052634,0,0,99,.30552503,99,99
955,1503,955-1503,99,1501,1,23,2,99,.1,.81542552,.87894738,.8,.39441913,.16842106,0,99,.71542549,.77894735,.40558088,.63157892,0,0,99,.42951265,99,99
955,1504,955-1504,99,1501,1,23,2,99,.1,.50609195,.47777778,.8,.46630952,.34736842,.2,99,.40609196,.37777779,.33369049,.45263159,0,0,99,.46699342,99,99
955,1505,955-1505,99,1501,1,23,2,99,.1,.14420828,.14444444,.8,.48329145,.5266667,.69999999,99,.044208281,.044444434,.31670856,.27333331,0,0,99,.28886533,99,99
955,1506,955-1506,99,1501,1,23,2,99,.1,.38854042,.43125001,.8,.60604191,.67500001,.80000001,99,.28854042,.33125001,.19395809,.12499999,0,0,99,.3599084,99,99
955,1507,955-1507,99,1501,1,23,2,99,.1,.78887701,.90526313,.8,.38956836,.19473684,.30000001,99,.68887699,.8052631,.41043165,.60526317,0,0,99,.30587804,99,99
972,1501,972-1501,1502,99,99,39,2,2,.4,.31963715,.32105261,.4,.55755055,.67894733,.2,0,.080362849,.078947388,.15755054,.27894732,99,0,.21265726,.35169059,.1900712,.30773917
972,1502,972-1502,1502,99,99,39,2,2,.4,.73667377,.69473684,.4,.45579195,.48947367,1,1,.33667377,.29473683,.055791952,.089473672,99,0,.063446075,.27835602,.055542734,.26694191
972,1503,972-1503,1502,99,99,39,2,2,.4,.81542552,.87894738,.4,.39441913,.16842106,0,0,.41542551,.47894737,.0055808662,.23157895,99,0,.33402273,.43636143,.36057109,.48014009
972,1504,972-1504,1502,99,99,39,2,2,.4,.50609195,.47777778,.4,.46630952,.34736842,.40000001,0,.10609195,.077777781,.066309519,.052631579,99,0,.22678344,.42192045,.27667359,.42223564
972,1505,972-1505,1502,99,99,39,2,2,.4,.14420828,.14444444,.4,.48329145,.5266667,.5,0,.25579172,.25555557,.083291449,.12666669,99,0,.025853753,.24804215,.021585945,.2371553
972,1506,972-1506,1502,99,99,39,2,2,.4,.38854042,.43125001,.4,.60604191,.67500001,.69999999,0,.011459583,.031250007,.2060419,.27500001,99,0,.07820452,.30615613,.041820627,.29281107
972,1507,972-1507,1502,99,99,39,2,2,.4,.78887701,.90526313,.4,.38956836,.19473684,.30000001,0,.388877,.50526315,.010431642,.20526317,99,0,.052419875,.30418754,.047468666,.30801439
980,1501,980-1501,1504,1504,2,51,2,2,.6,.31963715,.32105261,.6,.55755055,.67894733,.5,0,.28036284,.27894738,.042449452,.078947328,0,0,.22644602,.33541641,.21080321,.3059015
980,1502,980-1502,1504,1504,2,51,2,2,.6,.73667377,.69473684,.6,.45579195,.48947367,.5,0,.13667378,.094736837,.14420804,.11052633,0,0,.055163685,.25797924,.045654032,.24460801
980,1503,980-1503,1504,1504,2,51,2,2,.6,.81542552,.87894738,.6,.39441913,.16842106,.69999999,0,.21542552,.27894738,.20558086,.43157893,0,0,.34599516,.44149801,.35971662,.47381461
980,1504,980-1504,1504,1504,2,51,2,2,.6,.50609195,.47777778,.6,.46630952,.34736842,1,1,.093908049,.12222222,.13369048,.25263157,1,2,.22100793,.38811573,.2647002,.38243717
980,1505,980-1505,1504,1504,2,51,2,2,.6,.14420828,.14444444,.6,.48329145,.5266667,.30000001,0,.45579171,.45555556,.11670855,.073333301,0,0,.029663904,.21742478,.02482577,.21225892
980,1506,980-1506,1504,1504,2,51,2,2,.6,.38854042,.43125001,.6,.60604191,.67500001,.69999999,0,.21145958,.16874999,.0060419082,.07500001,0,0,.056625377,.2658419,.03494741,.25917006
980,1507,980-1507,1504,1504,2,51,2,2,.6,.78887701,.90526313,.6,.38956836,.19473684,.30000001,0,.18887702,.30526313,.21043164,.40526316,0,0,.056873195,.30291963,.05352984,.30664751
985,1501,985-1501,1501,1501,1,66,2,2,99,.31963715,.32105261,.8,.55755055,.67894733,99,1,99,99,.24244945,.12105267,1,1,.24455392,99,.2389819,99
985,1502,985-1502,1501,1501,1,66,2,2,99,.73667377,.69473684,.8,.45579195,.48947367,0,0,99,99,.34420806,.31052634,0,0,.046239883,.23250827,.035638835,.21669066
985,1503,985-1503,1501,1501,1,66,2,2,99,.81542552,.87894738,.8,.39441913,.16842106,0,0,99,99,.40558088,.63157892,0,0,.36123815,.44791874,.35864976,.46590775
985,1504,985-1504,1501,1501,1,66,2,2,99,.50609195,.47777778,.8,.46630952,.34736842,0,0,99,99,.33369049,.45263159,0,0,.21393779,.34585983,.25020805,.33268911
985,1505,985-1505,1501,1501,1,66,2,2,99,.14420828,.14444444,.8,.48329145,.5266667,0,0,99,99,.31670856,.27333331,0,0,.0351968,.17915307,.029546788,.18113846
985,1506,985-1506,1501,1501,1,66,2,2,99,.38854042,.43125001,.8,.60604191,.67500001,0,0,99,99,.19395809,.12499999,0,0,.037488237,.21544914,.027876353,.21711881
985,1507,985-1507,1501,1501,1,66,2,2,99,.78887701,.90526313,.8,.38956836,.19473684,0,0,99,99,.41043165,.60526317,0,0,.062940016,.30133477,.062134277,.30493888
986,1501,986-1501,1501,1501,3,70,2,3,.3,.31963715,.32105261,.7,.55755055,.67894733,1,1,.019637149,.02105261,.14244945,.02105267,1,3,.2495448,.30964896,.30891204,.36332354
986,1502,986-1502,1501,1501,3,70,2,3,.3,.73667377,.69473684,.7,.45579195,.48947367,0,0,.43667376,.39473683,.24420805,.21052633,0,0,.044102557,.22571602,.042224649,.21024145
986,1503,986-1503,1501,1501,3,70,2,3,.3,.81542552,.87894738,.7,.39441913,.16842106,0,0,.5154255,.57894737,.30558085,.53157896,0,0,.36535212,.44963095,.28253856,.3831113
986,1504,986-1504,1501,1501,3,70,2,3,.3,.50609195,.47777778,.7,.46630952,.34736842,0,0,.20609196,.17777778,.23369049,.35263157,0,0,.21208046,.33459157,.19827315,.30672863
